INFO:root:
Started
INFO:root:Batch 554, Batch Loss 0.211241

INFO:root:Batch 555, Batch Loss 1.098605

INFO:root:Batch 556, Batch Loss 2.350445

INFO:root:Batch 557, Batch Loss 1.005143

INFO:root:Batch 558, Batch Loss 0.801546

INFO:root:Batch 559, Batch Loss 0.675574

INFO:root:Batch 560, Batch Loss 0.237250

INFO:root:Batch 561, Batch Loss 0.423382

INFO:root:Batch 562, Batch Loss 0.269049

INFO:root:Batch 563, Batch Loss 0.691480

INFO:root:Batch 564, Batch Loss 0.737357

INFO:root:Batch 565, Batch Loss 0.383365

INFO:root:Batch 566, Batch Loss 0.249150

INFO:root:Batch 567, Batch Loss 0.953628

INFO:root:Batch 568, Batch Loss 0.642499

INFO:root:Batch 569, Batch Loss 0.311310

INFO:root:Batch 570, Batch Loss 0.239755

INFO:root:Batch 571, Batch Loss 0.043296

INFO:root:Batch 572, Batch Loss 1.658735

INFO:root:Batch 573, Batch Loss 0.010000

INFO:root:Batch 574, Batch Loss 0.162192

INFO:root:Batch 575, Batch Loss 0.823119

INFO:root:Batch 576, Batch Loss 1.172429

INFO:root:Batch 577, Batch Loss 1.363226

INFO:root:Batch 578, Batch Loss 0.186064

INFO:root:Batch 579, Batch Loss 1.590952

